Pair,L1,a1,b1,L2,a2,b2,DV,DV normF1,DECIEDE2000
4.13,29.40489463164468,8.760221975238458,-38.92897565829671,28.25815251325094,11.50811405535343,-41.78922514450907,2.4406,2.67425126944536,1.32145361070319
4.14,29.40489463164468,8.760221975238458,-38.92897565829671,28.82461763507846,3.319971687077122,-34.785564316895,1.7419,1.90866110228914,2.50359658921299
4.15,29.40489463164468,8.760221975238458,-38.92897565829671,29.47545010612506,12.966722148790744,-45.16039258792299,2.36069,2.58669107156723,1.50772353689823
4.16,29.40489463164468,8.760221975238458,-38.92897565829671,29.93867861807624,9.471903511335643,-41.351394771315434,2.12689,2.33050818752383,0.887300753500088
4.17,29.40489463164468,8.760221975238458,-38.92897565829671,30.448283073337805,13.02952437753535,-46.84454943910102,2.69006,2.94759336633787,2.04982469893213
4.18,29.40489463164468,8.760221975238458,-38.92897565829671,34.18821951786522,6.307904540739429,-38.37011185273042,2.63985,2.89257650317354,4.08810513698199
4.19,29.40489463164468,8.760221975238458,-38.92897565829671,31.052935534266553,9.639926228321604,-42.51391259571305,2.38553,2.61390913332787,1.78023784134335
4.20,29.40489463164468,8.760221975238458,-38.92897565829671,31.095198672736785,9.396108645848111,-40.5398120819648,2.02538,2.21928010985383,1.38797307750508
4.21,29.40489463164468,8.760221975238458,-38.92897565829671,32.62380110753757,4.662543417121912,-34.3277118474909,2.46436,2.70028593721641,2.93487220591045
4.22,29.40489463164468,8.760221975238458,-38.92897565829671,27.858780847146484,9.717726621193023,-38.80894789421665,2.19222,2.40209256654245,1.39464713990082
4.23,29.40489463164468,8.760221975238458,-38.92897565829671,29.189353798275157,7.389399756131371,-32.39141511286694,3.57505,3.91730803934715,2.60081051838278
4.24,29.40489463164468,8.760221975238458,-38.92897565829671,27.928993903534113,8.821102701047106,-34.578850408320264,3.27052,3.58362380633715,2.57401371793056
4.25,29.40489463164468,8.760221975238458,-38.92897565829671,27.69588693840619,14.502813678684612,-42.82171473845614,2.82883,3.09964853664883,2.84897208009746
4.26,29.40489463164468,8.760221975238458,-38.92897565829671,29.329055347944653,8.896737965499057,-39.39438306092574,1.88769,2.06840833353246,0.164072762166253
4.27,29.40489463164468,8.760221975238458,-38.92897565829671,26.057423976567463,9.337476671004513,-35.133765073551906,3.86879,4.23916928981297,3.45719282228414
4.28,29.40489463164468,8.760221975238458,-38.92897565829671,25.62050160563956,4.667667352873078,-29.028552143833263,3.65443,4.00428749758224,4.07165358171188
4.29,29.40489463164468,8.760221975238458,-38.92897565829671,28.585104130191134,9.26927030338584,-41.3653371179211,2.09179,2.29204788286205,1.09409480578345
4.30,29.40489463164468,8.760221975238458,-38.92897565829671,28.24752502994808,8.651389338130588,-41.93279931982515,1.71706,1.8814430405285,1.77030721324507
4.31,29.663367323985213,-17.780886466797956,-15.592666883523131,30.337081387303265,-19.28682384970687,-16.19011095211389,2.27366,2.49132923923918,1.02156283338553
4.32,29.663367323985213,-17.780886466797956,-15.592666883523131,28.02852717548533,-18.742055142517255,-15.634093308968689,0.941847,1.03201488788548,1.38127296753968
4.33,29.663367323985213,-17.780886466797956,-15.592666883523131,27.045883166436575,-18.129734586736916,-15.387501376478884,2.12885,2.3326558284679,2.00626719050211
4.34,29.663367323985213,-17.780886466797956,-15.592666883523131,26.87957235316432,-17.577599677812973,-14.544016710270446,3.64538,3.99437109424352,2.19332427301919
4.35,29.663367323985213,-17.780886466797956,-15.592666883523131,30.462748438045423,-24.018879424756808,-13.411887345438256,5.03991,5.52240666860214,4.2873139837864
4.36,29.663367323985213,-17.780886466797956,-15.592666883523131,31.158451515213436,-24.19040733511543,-13.386361083832199,5.23603,5.73730225123085,4.49049972336877
4.37,29.663367323985213,-17.780886466797956,-15.592666883523131,29.673346207022284,-26.26791493449887,-11.75111882738874,6.32839,6.93423952759376,5.97730039868395
4.38,29.663367323985213,-17.780886466797956,-15.592666883523131,30.448283073337805,-23.183618166885633,-14.875904874624545,4.56328,5.00014641188013,3.37918208902323
4.39,29.663367323985213,-17.780886466797956,-15.592666883523131,33.62841408713795,-28.81500035873788,-14.61902114978406,6.44584,7.06293362396202,6.90877397797343
4.40,29.663367323985213,-17.780886466797956,-15.592666883523131,31.0740765894704,-22.119520355982914,-15.782748546751435,3.96807,4.34795387804149,2.75874548591807
4.41,29.663367323985213,-17.780886466797956,-15.592666883523131,30.380658605512316,-21.443737977871024,-15.970721827720425,3.35576,3.67702427270096,2.19543755571378
4.42,29.663367323985213,-17.780886466797956,-15.592666883523131,27.26379828241209,-16.815577085176976,-19.36835099632619,4.07412,4.46415659340848,3.00252882196616
4.43,29.663367323985213,-17.780886466797956,-15.592666883523131,28.06339171178643,-14.359977033929521,-21.45389026487352,5.43672,5.95720534361181,4.55009435562575
